Date,Emp_ID,Emp_Name,Model,Line,Stage,Stage_Criticality,Units_Checked,Total_Errors,Defect_Rate,Pass_Ratio,Error_Std_Dev,Critical_Exposure,Suitability_Score
2026-01-13,1004,Rishi,Prado NA,BE-08,Cosmetic,Normal,2010,1,0.0005,0.999,0.11,51,93.11
2026-01-10,1003,Ritesh,Prado NA,BE-08,Camera,Critical,2128,6,0.0028,0.996,0.45,103,93.86
2026-01-10,1008,Saurabh,Prado EU,BE-07,PCB,Critical,1844,3,0.0016,0.998,0.34,107,95.38
2026-01-13,1002,Kajal,Innova,BE-09,Camera,Critical,2227,3,0.0013,0.998,0.08,107,98.01
2026-01-16,1002,Kajal,Innova,BE-07,RF Cable,Critical,2139,1,0.0005,0.999,1.13,107,87.58
2026-01-11,1001,Anuj,Innova,BE-08,RF Cable,Critical,2123,3,0.0014,0.998,0.73,80,89.26
2026-01-14,1001,Anuj,Prado NA,BE-07,Battery,Semi-Critical,2159,1,0.0005,0.999,1.12,32,81.43
2026-01-14,1008,Saurabh,Fortuner,BE-09,RF Cable,Critical,1930,2,0.001,0.999,1.05,97,87.5
2026-01-14,1004,Rishi,Fortuner,BE-09,RF Cable,Critical,1979,1,0.0005,0.999,0.54,107,93.48
2026-01-12,1006,Shubham,Prado EU,BE-08,RF Cable,Critical,1611,5,0.0031,0.995,0.28,92,94.6
2026-01-11,1003,Ritesh,Innova,BE-08,PCB,Critical,1700,1,0.0006,0.999,0.54,114,94.05
2026-01-12,1005,Puja,Innova,BE-09,Camera,Critical,1526,2,0.0013,0.998,0.16,69,94.04
2026-01-13,1009,Kiran,Innova,BE-09,Inner VI,Semi-Critical,2096,3,0.0014,0.998,0.33,38,89.75
2026-01-13,1006,Shubham,Fortuner,BE-08,Cosmetic,Normal,1682,3,0.0018,0.997,0.99,112,89.29
2026-01-12,1003,Ritesh,Innova,BE-08,RF Cable,Critical,2014,3,0.0015,0.998,0.29,18,88.48
2026-01-13,1010,Maya,Prado EU,BE-08,Battery,Semi-Critical,1835,0,0,1,0.75,57,87.25
2026-01-14,1006,Shubham,Prado NA,BE-08,Inner VI,Semi-Critical,1597,1,0.0006,0.999,0.12,107,97.66
2026-01-15,1007,Neha,Innova,BE-09,Battery,Semi-Critical,2253,0,0,1,0.81,37,84.98
2026-01-10,1004,Rishi,Innova,BE-09,Battery,Semi-Critical,1530,2,0.0013,0.998,0.51,61,89.87
2026-01-13,1010,Maya,Prado EU,BE-08,Cosmetic,Normal,1759,2,0.0011,0.998,0.91,100,89.14
2026-01-14,1001,Anuj,Innova,BE-07,Camera,Critical,1680,3,0.0018,0.998,0.41,47,89.67
2026-01-12,1006,Shubham,Innova,BE-07,Cosmetic,Normal,1773,2,0.0011,0.998,0.46,26,87.47
2026-01-11,1006,Shubham,Prado NA,BE-08,Battery,Semi-Critical,1531,1,0.0007,0.999,0.63,112,92.98
2026-01-15,1009,Kiran,Prado NA,BE-07,Battery,Semi-Critical,1851,1,0.0005,0.999,1.19,107,86.98
2026-01-15,1009,Kiran,Fortuner,BE-07,Battery,Semi-Critical,2059,1,0.0005,0.999,1.15,50,82.63
2026-01-13,1002,Kajal,Fortuner,BE-07,RF Cable,Critical,1839,0,0,1,1,97,88.08
2026-01-15,1003,Ritesh,Fortuner,BE-07,Battery,Semi-Critical,1943,1,0.0005,0.999,0.74,52,86.89
2026-01-10,1009,Kiran,Prado EU,BE-08,Battery,Semi-Critical,1801,2,0.0011,0.998,0.51,87,92.06
2026-01-16,1009,Kiran,Fortuner,BE-09,Camera,Critical,1828,1,0.0005,0.999,1,113,89.38
2026-01-13,1004,Rishi,Prado EU,BE-09,Battery,Semi-Critical,2238,0,0,1,0.11,94,96.73
2026-01-12,1008,Saurabh,Fortuner,BE-07,RF Cable,Critical,1709,3,0.0018,0.998,0.65,39,86.61
2026-01-12,1006,Shubham,Innova,BE-09,Battery,Semi-Critical,1628,0,0,1,0.85,11,82.42
2026-01-10,1005,Puja,Prado EU,BE-07,Cosmetic,Normal,1913,1,0.0005,0.999,0.84,26,83.72
2026-01-10,1005,Puja,Prado NA,BE-08,Inner VI,Semi-Critical,1745,3,0.0017,0.997,0.8,7,82.44
2026-01-14,1006,Shubham,Prado EU,BE-09,Cosmetic,Normal,1521,1,0.0007,0.999,0.86,95,89.26
2026-01-11,1007,Neha,Innova,BE-08,PCB,Critical,1717,1,0.0006,0.999,0.75,92,90.12
2026-01-15,1006,Shubham,Prado NA,BE-07,RF Cable,Critical,1600,1,0.0006,0.999,0.01,10,90.68
2026-01-13,1002,Kajal,Innova,BE-09,RF Cable,Critical,1550,4,0.0026,0.996,0.37,10,86.93
2026-01-12,1008,Saurabh,Fortuner,BE-09,PCB,Critical,2001,1,0.0005,0.999,0.08,117,98.91
2026-01-11,1005,Puja,Prado EU,BE-07,Camera,Critical,1562,1,0.0006,0.999,0.12,99,97
2026-01-10,1002,Kajal,Fortuner,BE-08,PCB,Critical,1736,1,0.0006,0.999,0.62,25,85.84
2026-01-16,1001,Anuj,Innova,BE-08,Inner VI,Semi-Critical,2185,0,0,1,0.1,55,93.58
2026-01-15,1010,Maya,Prado EU,BE-08,Battery,Semi-Critical,1817,1,0.0006,0.999,0.64,115,93.14
2026-01-10,1005,Puja,Innova,BE-07,RF Cable,Critical,2117,3,0.0014,0.998,0.73,111,91.84
2026-01-15,1003,Ritesh,Prado NA,BE-08,RF Cable,Critical,2024,1,0.0005,0.999,1.14,85,85.64
2026-01-10,1009,Kiran,Prado EU,BE-09,Cosmetic,Normal,2041,1,0.0005,0.999,0.84,7,82.15
2026-01-10,1010,Maya,Fortuner,BE-08,Cosmetic,Normal,1921,1,0.0005,0.999,0.94,7,81.14
2026-01-12,1002,Kajal,Fortuner,BE-09,PCB,Critical,1567,3,0.0019,0.997,0.66,95,91.17
2026-01-10,1001,Anuj,Prado EU,BE-07,Camera,Critical,2141,1,0.0005,0.999,0.9,113,90.38
2026-01-15,1009,Kiran,Prado EU,BE-09,Cosmetic,Normal,2003,0,0,1,0.31,88,94.23
2026-01-14,1004,Rishi,Fortuner,BE-09,RF Cable,Critical,1762,4,0.0023,0.996,0.67,35,86.03
2026-01-15,1010,Maya,Innova,BE-09,PCB,Critical,1704,2,0.0012,0.998,0.72,49,86.79
2026-01-13,1006,Shubham,Innova,BE-09,Camera,Critical,1958,5,0.0026,0.996,0.65,22,85.13
2026-01-15,1006,Shubham,Fortuner,BE-09,RF Cable,Critical,2104,1,0.0005,0.999,0.04,12,90.56
2026-01-13,1006,Shubham,Innova,BE-08,PCB,Critical,1555,2,0.0013,0.998,0.42,105,94.45
2026-01-16,1005,Puja,Prado NA,BE-08,PCB,Critical,1806,1,0.0006,0.999,0.83,73,87.74
2026-01-16,1005,Puja,Fortuner,BE-08,Cosmetic,Normal,1572,1,0.0006,0.999,0.14,50,92.71
2026-01-12,1005,Puja,Prado NA,BE-07,Battery,Semi-Critical,2251,1,0.0004,0.999,0.98,52,84.5
2026-01-10,1006,Shubham,Fortuner,BE-08,Camera,Critical,1872,2,0.0011,0.999,0.05,97,97.5
2026-01-11,1005,Puja,Prado EU,BE-07,Camera,Critical,1692,1,0.0006,0.999,0.82,114,91.26
2026-01-15,1005,Puja,Prado NA,BE-08,Cosmetic,Normal,1963,0,0,1,0.17,90,95.8
2026-01-12,1002,Kajal,Fortuner,BE-07,Inner VI,Semi-Critical,1964,0,0,1,0.23,53,92.12
2026-01-13,1002,Kajal,Prado EU,BE-07,Inner VI,Semi-Critical,2207,1,0.0005,0.999,0.46,87,92.61
2026-01-11,1007,Neha,Fortuner,BE-07,Camera,Critical,2006,3,0.0015,0.998,1.06,80,85.95
2026-01-14,1010,Maya,Fortuner,BE-08,RF Cable,Critical,1618,0,0,1,0.64,59,88.52
2026-01-16,1004,Rishi,Prado EU,BE-08,Camera,Critical,2085,0,0,1,0.88,50,85.37
2026-01-12,1002,Kajal,Fortuner,BE-08,PCB,Critical,1752,5,0.0029,0.996,0.58,12,84.98
2026-01-13,1003,Ritesh,Innova,BE-08,PCB,Critical,1619,1,0.0006,0.999,0.13,20,90.32
2026-01-10,1007,Neha,Prado NA,BE-07,PCB,Critical,1523,2,0.0013,0.998,0.38,78,92.6
2026-01-13,1005,Puja,Innova,BE-09,Inner VI,Semi-Critical,2185,1,0.0005,0.999,0.74,88,89.9
2026-01-14,1005,Puja,Innova,BE-07,Cosmetic,Normal,2250,1,0.0004,0.999,0.39,50,90.23
2026-01-16,1003,Ritesh,Innova,BE-07,Battery,Semi-Critical,1758,0,0,1,0.4,58,90.83
2026-01-15,1004,Rishi,Prado NA,BE-07,Cosmetic,Normal,2045,0,0,1,0.43,20,87.37
2026-01-16,1009,Kiran,Prado EU,BE-09,Cosmetic,Normal,1709,0,0,1,0.07,7,89.88
2026-01-10,1001,Anuj,Innova,BE-09,Camera,Critical,2034,2,0.001,0.999,1.1,114,88.42
2026-01-14,1010,Maya,Prado NA,BE-08,Battery,Semi-Critical,1511,0,0,1,0.17,33,91.05
2026-01-11,1005,Puja,Prado EU,BE-08,Camera,Critical,2272,1,0.0004,0.999,0.47,50,89.43
2026-01-16,1004,Rishi,Prado EU,BE-07,Camera,Critical,1570,1,0.0006,0.999,1.08,89,86.56
2026-01-14,1004,Rishi,Fortuner,BE-07,PCB,Critical,2071,4,0.0019,0.997,1.14,45,82.19
2026-01-11,1006,Shubham,Innova,BE-08,RF Cable,Critical,1659,3,0.0018,0.997,0.66,75,89.5
2026-01-15,1002,Kajal,Innova,BE-07,Inner VI,Semi-Critical,1797,0,0,1,0.05,44,93.17
2026-01-16,1009,Kiran,Prado NA,BE-08,Camera,Critical,1504,2,0.0013,0.998,0.05,7,89.97
2026-01-11,1004,Rishi,Prado EU,BE-08,RF Cable,Critical,1779,2,0.0011,0.998,0.95,82,87.24
2026-01-15,1008,Saurabh,Prado NA,BE-07,PCB,Critical,1721,1,0.0006,0.999,1.02,19,81.33
2026-01-16,1006,Shubham,Prado NA,BE-08,Battery,Semi-Critical,2123,3,0.0014,0.998,0.6,9,84.63
2026-01-11,1004,Rishi,Prado NA,BE-07,Inner VI,Semi-Critical,2161,2,0.0009,0.999,0.18,118,97.96
2026-01-10,1009,Kiran,Innova,BE-09,PCB,Critical,2226,3,0.0013,0.998,0.59,78,90.49
2026-01-14,1006,Shubham,Prado NA,BE-08,Cosmetic,Normal,2102,1,0.0005,0.999,0.73,78,89.16
2026-01-14,1007,Neha,Prado NA,BE-09,RF Cable,Critical,2123,4,0.0019,0.997,0.73,77,88.97
2026-01-16,1002,Kajal,Fortuner,BE-08,RF Cable,Critical,1885,1,0.0005,0.999,0.33,95,94.57
2026-01-12,1005,Puja,Prado NA,BE-09,Camera,Critical,2141,1,0.0005,0.999,0.42,11,86.68
2026-01-15,1009,Kiran,Fortuner,BE-08,Cosmetic,Normal,1517,0,0,1,1.19,42,81.6
2026-01-10,1002,Kajal,Fortuner,BE-07,Camera,Critical,1854,4,0.0022,0.997,0.63,81,90.28
2026-01-12,1010,Maya,Innova,BE-08,Inner VI,Semi-Critical,2252,1,0.0004,0.999,0.68,34,86
2026-01-13,1006,Shubham,Fortuner,BE-09,RF Cable,Critical,1528,2,0.0013,0.998,1.06,115,88.88
2026-01-16,1001,Anuj,Prado EU,BE-08,Inner VI,Semi-Critical,1719,0,0,1,0.02,114,99.3
2026-01-12,1010,Maya,Fortuner,BE-09,Cosmetic,Normal,1676,3,0.0018,0.998,0.93,35,83.48
2026-01-12,1008,Saurabh,Prado EU,BE-08,Cosmetic,Normal,1968,1,0.0005,0.999,0.88,93,88.91
2026-01-11,1004,Rishi,Fortuner,BE-07,Battery,Semi-Critical,1535,0,0,1,0.29,94,94.93
2026-01-10,1010,Maya,Prado NA,BE-09,Camera,Critical,2178,0,0,1,0.62,42,87.3
2026-01-13,1001,Anuj,Prado EU,BE-08,Inner VI,Semi-Critical,1674,0,0,1,0.48,27,87.45
2026-01-16,1004,Rishi,Prado EU,BE-07,Battery,Semi-Critical,1633,2,0.0012,0.999,1.08,58,83.94
2026-01-10,1008,Saurabh,Innova,BE-08,Battery,Semi-Critical,1931,3,0.0016,0.998,0.58,63,89.33
2026-01-13,1009,Kiran,Prado EU,BE-09,RF Cable,Critical,1983,3,0.0015,0.998,0.37,10,87.02
2026-01-16,1005,Puja,Prado EU,BE-07,Inner VI,Semi-Critical,1892,1,0.0005,0.999,0.67,92,90.93
2026-01-14,1003,Ritesh,Fortuner,BE-08,Camera,Critical,1664,1,0.0006,0.999,0.51,87,92.1
2026-01-15,1008,Saurabh,Fortuner,BE-08,RF Cable,Critical,1903,1,0.0005,0.999,0.24,40,90.89
2026-01-11,1003,Ritesh,Prado EU,BE-09,PCB,Critical,1822,2,0.0011,0.998,1.17,46,82.04
2026-01-15,1002,Kajal,Fortuner,BE-08,Camera,Critical,2220,1,0.0005,0.999,0.34,66,92.06
2026-01-13,1001,Anuj,Prado NA,BE-08,Cosmetic,Normal,2272,1,0.0004,0.999,0.54,50,88.73
2026-01-10,1009,Kiran,Innova,BE-08,PCB,Critical,1768,2,0.0011,0.998,0.21,40,91.14
2026-01-16,1005,Puja,Prado NA,BE-08,RF Cable,Critical,1623,0,0,1,0.51,42,88.4
2026-01-12,1009,Kiran,Fortuner,BE-07,Inner VI,Semi-Critical,1575,1,0.0006,0.999,0.41,97,93.93
2026-01-15,1008,Saurabh,Prado EU,BE-08,PCB,Critical,1683,2,0.0012,0.998,1.11,28,81.13
2026-01-12,1009,Kiran,Fortuner,BE-08,Cosmetic,Normal,1521,2,0.0013,0.998,0.18,87,95.35
2026-01-13,1005,Puja,Prado EU,BE-09,RF Cable,Critical,1989,1,0.0005,0.999,1.14,106,87.39
2026-01-15,1003,Ritesh,Innova,BE-09,Cosmetic,Normal,1957,1,0.0005,0.999,0.94,114,90.06
2026-01-12,1001,Anuj,Fortuner,BE-09,RF Cable,Critical,1749,2,0.0011,0.998,0.92,96,88.71
2026-01-15,1007,Neha,Fortuner,BE-09,Camera,Critical,1660,3,0.0018,0.997,0.71,49,86.83
2026-01-14,1006,Shubham,Prado NA,BE-09,Camera,Critical,2160,3,0.0014,0.998,0.2,75,94.14
2026-01-12,1005,Puja,Fortuner,BE-09,Cosmetic,Normal,1647,0,0,1,0.97,100,88.63
2026-01-16,1009,Kiran,Prado NA,BE-07,RF Cable,Critical,2220,2,0.0009,0.999,0.78,67,87.71
2026-01-16,1010,Maya,Fortuner,BE-08,Camera,Critical,2147,2,0.0009,0.999,0.94,29,82.94
2026-01-16,1005,Puja,Prado EU,BE-07,RF Cable,Critical,1915,1,0.0005,0.999,0.91,23,82.78
2026-01-13,1007,Neha,Fortuner,BE-07,PCB,Critical,1512,1,0.0007,0.999,0.64,70,89.38
2026-01-13,1009,Kiran,Fortuner,BE-07,PCB,Critical,1712,2,0.0012,0.998,0.29,11,87.92
2026-01-12,1001,Anuj,Innova,BE-09,Battery,Semi-Critical,1503,2,0.0013,0.998,0.18,31,90.68
2026-01-11,1006,Shubham,Fortuner,BE-08,PCB,Critical,2114,2,0.0009,0.999,0.9,108,89.92
2026-01-12,1008,Saurabh,Prado NA,BE-07,RF Cable,Critical,2050,1,0.0005,0.999,0.2,36,90.96
2026-01-14,1003,Ritesh,Innova,BE-08,RF Cable,Critical,1610,3,0.0019,0.997,1.12,97,86.73
2026-01-14,1008,Saurabh,Prado EU,BE-07,Inner VI,Semi-Critical,2138,1,0.0005,0.999,0.33,81,93.41
2026-01-13,1010,Maya,Prado EU,BE-09,Cosmetic,Normal,1715,4,0.0023,0.996,0.63,85,90.59
2026-01-10,1009,Kiran,Prado EU,BE-07,RF Cable,Critical,2166,6,0.0028,0.996,0.61,108,92.67
2026-01-11,1004,Rishi,Prado EU,BE-09,Cosmetic,Normal,1883,1,0.0005,0.999,0.79,69,87.81
2026-01-14,1005,Puja,Prado EU,BE-08,Cosmetic,Normal,2261,2,0.0009,0.999,1.12,65,84.15
2026-01-14,1008,Saurabh,Innova,BE-07,Battery,Semi-Critical,2243,0,0,1,0.67,14,84.47
2026-01-12,1010,Maya,Prado EU,BE-07,RF Cable,Critical,1539,5,0.0032,0.995,0.84,88,88.66
2026-01-16,1003,Ritesh,Prado NA,BE-08,Camera,Critical,2015,2,0.001,0.999,0.39,99,94.27
2026-01-14,1004,Rishi,Fortuner,BE-07,RF Cable,Critical,1987,1,0.0005,0.999,0.13,84,95.66
2026-01-12,1004,Rishi,Prado EU,BE-09,PCB,Critical,1867,2,0.0011,0.999,0.59,44,87.68
2026-01-10,1004,Rishi,Prado NA,BE-09,Inner VI,Semi-Critical,1645,1,0.0006,0.999,0.5,30,87.45
2026-01-15,1002,Kajal,Fortuner,BE-08,RF Cable,Critical,2059,3,0.0015,0.998,0.99,108,88.98
2026-01-14,1005,Puja,Prado EU,BE-08,PCB,Critical,2247,2,0.0009,0.999,1.19,24,80.03
2026-01-15,1008,Saurabh,Prado EU,BE-09,PCB,Critical,1578,2,0.0013,0.998,0.05,112,98.74
2026-01-14,1002,Kajal,Prado NA,BE-08,Cosmetic,Normal,1891,0,0,1,0.6,49,88.08
2026-01-10,1003,Ritesh,Innova,BE-08,Cosmetic,Normal,1971,2,0.001,0.999,0.52,53,89.14
2026-01-14,1006,Shubham,Fortuner,BE-09,Cosmetic,Normal,1840,3,0.0016,0.998,1.18,104,86.74
2026-01-11,1008,Saurabh,Fortuner,BE-07,Battery,Semi-Critical,1866,0,0,1,1.06,74,85.57
2026-01-10,1007,Neha,Innova,BE-09,Cosmetic,Normal,2198,0,0,1,0.13,51,92.95
2026-01-11,1005,Puja,Prado NA,BE-07,PCB,Critical,1592,1,0.0006,0.999,0.44,35,88.46
2026-01-10,1008,Saurabh,Innova,BE-07,RF Cable,Critical,1528,5,0.0033,0.995,0.98,93,87.67
2026-01-13,1009,Kiran,Prado EU,BE-08,Inner VI,Semi-Critical,2087,0,0,1,0.26,54,91.9
2026-01-15,1008,Saurabh,Innova,BE-07,PCB,Critical,1576,0,0,1,0.03,89,97.12
2026-01-10,1003,Ritesh,Innova,BE-07,Battery,Semi-Critical,2203,2,0.0009,0.999,0.88,43,84.71
2026-01-13,1006,Shubham,Prado NA,BE-07,Battery,Semi-Critical,1657,0,0,1,0.32,65,92.22
2026-01-11,1002,Kajal,Innova,BE-08,Battery,Semi-Critical,1942,1,0.0005,0.999,0.12,37,91.84
2026-01-12,1003,Ritesh,Innova,BE-08,Battery,Semi-Critical,2198,0,0,1,0.08,85,96.28
2026-01-14,1007,Neha,Prado NA,BE-07,Camera,Critical,2289,1,0.0004,0.999,0.37,75,92.51
2026-01-16,1005,Puja,Prado NA,BE-08,Cosmetic,Normal,1736,2,0.0012,0.999,0.77,25,84.3
2026-01-12,1005,Puja,Innova,BE-08,Cosmetic,Normal,1745,0,0,1,0.65,39,86.75
2026-01-12,1002,Kajal,Fortuner,BE-07,Camera,Critical,1701,1,0.0006,0.999,0.25,37,90.54
2026-01-16,1003,Ritesh,Fortuner,BE-07,Inner VI,Semi-Critical,2161,0,0,1,0.66,61,88.48
2026-01-15,1008,Saurabh,Fortuner,BE-09,Cosmetic,Normal,1506,1,0.0007,0.999,0.66,38,86.51
2026-01-15,1006,Shubham,Fortuner,BE-09,Camera,Critical,1608,0,0,1,1.07,9,80.05
2026-01-13,1002,Kajal,Prado EU,BE-07,Camera,Critical,1516,1,0.0007,0.999,0.92,101,89.16
2026-01-14,1005,Puja,Prado NA,BE-09,Battery,Semi-Critical,2040,0,0,1,0.94,49,84.68
2026-01-12,1006,Shubham,Prado NA,BE-08,Battery,Semi-Critical,2237,0,0,1,0.93,80,87.37
2026-01-16,1008,Saurabh,Prado NA,BE-09,PCB,Critical,2038,3,0.0015,0.998,0.9,92,88.55
2026-01-16,1009,Kiran,Prado NA,BE-08,RF Cable,Critical,1939,4,0.0021,0.997,1.07,49,83.22
2026-01-14,1006,Shubham,Innova,BE-07,RF Cable,Critical,1505,2,0.0013,0.998,0.58,44,87.76
2026-01-10,1009,Kiran,Fortuner,BE-08,Inner VI,Semi-Critical,2176,1,0.0005,0.999,1.01,92,87.53
2026-01-10,1010,Maya,Innova,BE-09,Battery,Semi-Critical,1927,0,0,1,1,94,87.83
2026-01-11,1005,Puja,Prado EU,BE-08,Battery,Semi-Critical,1743,0,0,1,0.64,57,88.35
2026-01-13,1004,Rishi,Prado EU,BE-09,Inner VI,Semi-Critical,1678,2,0.0012,0.998,0.27,20,88.87
2026-01-10,1001,Anuj,Fortuner,BE-09,Battery,Semi-Critical,1743,1,0.0006,0.999,0.69,84,90.05
2026-01-13,1003,Ritesh,Innova,BE-07,Battery,Semi-Critical,1598,0,0,1,0.1,6,89.5
2026-01-15,1004,Rishi,Prado NA,BE-07,Battery,Semi-Critical,2107,1,0.0005,0.999,0.2,36,90.96
2026-01-11,1010,Maya,Fortuner,BE-07,Cosmetic,Normal,2051,1,0.0005,0.999,1.09,89,86.48
2026-01-16,1009,Kiran,Fortuner,BE-09,Inner VI,Semi-Critical,2253,1,0.0004,0.999,0.61,115,93.45
2026-01-11,1009,Kiran,Fortuner,BE-07,Inner VI,Semi-Critical,1628,1,0.0006,0.999,0.18,98,96.32
2026-01-13,1004,Rishi,Prado NA,BE-09,RF Cable,Critical,1642,2,0.0012,0.998,0.19,112,97.34
2026-01-11,1008,Saurabh,Prado EU,BE-08,Cosmetic,Normal,1776,0,0,1,0.79,79,88.68
2026-01-10,1004,Rishi,Fortuner,BE-07,Battery,Semi-Critical,2127,1,0.0005,0.999,0.97,86,87.43
2026-01-15,1009,Kiran,Fortuner,BE-07,Camera,Critical,1572,5,0.0032,0.995,0.44,95,93.25
2026-01-13,1004,Rishi,Prado NA,BE-07,RF Cable,Critical,2018,5,0.0025,0.997,0.93,50,84.67
2026-01-15,1002,Kajal,Fortuner,BE-08,Inner VI,Semi-Critical,2290,0,0,1,0.08,44,92.87
2026-01-13,1008,Saurabh,Prado NA,BE-07,RF Cable,Critical,1912,4,0.0021,0.997,0.11,17,90.15
2026-01-14,1001,Anuj,Prado NA,BE-08,Cosmetic,Normal,1933,2,0.001,0.998,0.47,32,87.88
2026-01-15,1001,Anuj,Innova,BE-07,PCB,Critical,2250,4,0.0018,0.997,0.69,71,88.87
2026-01-12,1010,Maya,Fortuner,BE-09,Cosmetic,Normal,2204,1,0.0005,0.999,0.61,80,90.53
2026-01-15,1008,Saurabh,Prado EU,BE-08,Cosmetic,Normal,1901,3,0.0016,0.998,0.81,75,88.03
2026-01-15,1008,Saurabh,Prado EU,BE-09,Inner VI,Semi-Critical,1898,0,0,1,0.88,98,89.37
2026-01-13,1001,Anuj,Prado NA,BE-09,PCB,Critical,2030,0,0,1,0.82,92,89.47
2026-01-14,1007,Neha,Fortuner,BE-08,Battery,Semi-Critical,2223,0,0,1,0.9,100,89.33
2026-01-10,1007,Neha,Prado NA,BE-09,RF Cable,Critical,1708,3,0.0018,0.998,0.6,7,84.45
2026-01-13,1009,Kiran,Fortuner,BE-09,Camera,Critical,2182,1,0.0005,0.999,0.91,118,90.7
2026-01-16,1005,Puja,Fortuner,BE-07,Battery,Semi-Critical,2110,0,0,1,0.95,71,86.42
2026-01-10,1002,Kajal,Innova,BE-07,RF Cable,Critical,1959,1,0.0005,0.999,0.12,8,89.43
2026-01-14,1008,Saurabh,Prado NA,BE-09,PCB,Critical,2162,3,0.0014,0.998,0.48,66,90.59
2026-01-10,1007,Neha,Prado NA,BE-09,Camera,Critical,1841,1,0.0005,0.999,0.53,75,90.91
2026-01-12,1001,Anuj,Prado NA,BE-08,PCB,Critical,1787,4,0.0022,0.997,0.86,30,83.72
2026-01-12,1003,Ritesh,Prado EU,BE-08,Battery,Semi-Critical,1589,1,0.0006,0.999,0.03,50,93.82
2026-01-16,1004,Rishi,Fortuner,BE-08,Battery,Semi-Critical,2189,0,0,1,0.17,69,94.05
2026-01-16,1003,Ritesh,Fortuner,BE-09,Inner VI,Semi-Critical,2282,1,0.0004,0.999,0.49,55,89.65
2026-01-15,1010,Maya,Innova,BE-08,Battery,Semi-Critical,1629,1,0.0006,0.999,0.73,85,89.73
2026-01-12,1003,Ritesh,Prado NA,BE-09,Cosmetic,Normal,1936,1,0.0005,0.999,0.33,10,87.49
2026-01-12,1006,Shubham,Innova,BE-07,RF Cable,Critical,2146,2,0.0009,0.999,0.11,33,91.57
2026-01-16,1004,Rishi,Innova,BE-09,Battery,Semi-Critical,2200,0,0,1,1.11,55,83.48
2026-01-10,1006,Shubham,Prado NA,BE-08,Cosmetic,Normal,1826,1,0.0005,0.999,0.31,6,87.36
2026-01-14,1006,Shubham,Prado NA,BE-09,Battery,Semi-Critical,1980,0,0,1,0.41,29,88.32
2026-01-10,1006,Shubham,Innova,BE-07,RF Cable,Critical,1596,0,0,1,0.44,41,89.02
2026-01-16,1007,Neha,Prado NA,BE-08,Inner VI,Semi-Critical,2089,0,0,1,1.11,66,84.4
2026-01-10,1003,Ritesh,Innova,BE-08,RF Cable,Critical,1629,1,0.0006,0.999,0.26,34,90.19
2026-01-11,1004,Rishi,Fortuner,BE-09,RF Cable,Critical,1551,3,0.0019,0.997,0.93,38,83.71
2026-01-11,1004,Rishi,Prado EU,BE-09,Battery,Semi-Critical,2092,1,0.0005,0.999,0,73,96.04
2026-01-16,1001,Anuj,Prado NA,BE-08,Camera,Critical,1779,0,0,1,0.74,40,85.93
2026-01-14,1002,Kajal,Prado NA,BE-07,Inner VI,Semi-Critical,1678,3,0.0018,0.998,0.32,90,94.16
2026-01-12,1006,Shubham,Prado EU,BE-07,Inner VI,Semi-Critical,1836,2,0.0011,0.998,0.9,72,86.91
2026-01-10,1008,Saurabh,Innova,BE-09,RF Cable,Critical,1571,1,0.0006,0.999,0.19,61,93.13
2026-01-13,1010,Maya,Prado EU,BE-09,Cosmetic,Normal,2294,0,0,1,1.19,20,79.77
2026-01-14,1008,Saurabh,Prado EU,BE-08,PCB,Critical,1903,1,0.0005,0.999,0.83,22,83.49
2026-01-13,1008,Saurabh,Innova,BE-09,RF Cable,Critical,2149,0,0,1,0.23,46,91.53
2026-01-13,1008,Saurabh,Innova,BE-08,Cosmetic,Normal,2005,2,0.001,0.999,0.59,109,93.11
2026-01-13,1006,Shubham,Prado EU,BE-09,Inner VI,Semi-Critical,2007,1,0.0005,0.999,0.61,119,93.77
2026-01-12,1009,Kiran,Prado NA,BE-07,PCB,Critical,2037,1,0.0005,0.999,0.38,114,95.66
2026-01-12,1005,Puja,Fortuner,BE-08,Battery,Semi-Critical,2065,1,0.0005,0.999,1.14,19,80.15
2026-01-12,1007,Neha,Innova,BE-07,Inner VI,Semi-Critical,2038,3,0.0015,0.998,0.82,12,82.68
2026-01-13,1010,Maya,Prado NA,BE-07,Battery,Semi-Critical,1948,1,0.0005,0.999,0.3,75,93.21
2026-01-12,1002,Kajal,Fortuner,BE-08,Cosmetic,Normal,1860,1,0.0005,0.999,0.95,21,82.21
2026-01-11,1007,Neha,Fortuner,BE-08,Camera,Critical,1866,1,0.0005,0.999,1.09,39,82.31
2026-01-16,1002,Kajal,Prado EU,BE-08,Cosmetic,Normal,1670,0,0,1,0.76,22,84.23
2026-01-11,1002,Kajal,Innova,BE-07,Inner VI,Semi-Critical,1681,1,0.0006,0.999,0.56,109,93.44
2026-01-16,1001,Anuj,Prado NA,BE-07,Cosmetic,Normal,2106,2,0.0009,0.999,0.43,86,92.79
2026-01-12,1001,Anuj,Prado EU,BE-08,PCB,Critical,1781,4,0.0022,0.997,0.68,26,85.19
2026-01-16,1005,Puja,Prado EU,BE-09,RF Cable,Critical,1589,1,0.0006,0.999,0.1,119,98.87
2026-01-10,1009,Kiran,Prado NA,BE-07,Cosmetic,Normal,1512,0,0,1,0.59,71,90.02
